t	x0	y0	z0	analytical_x0	analytical_y0	analytical_z0
5.703802535023348996e-01	1.094674805498889875e-01	-1.455996725600628566e-02	9.938837346770313941e-01	8.342109988645417251e-02	7.236050058528992190e-02	9.938837346736189016e-01
5.803869246164109486e-01	1.089836714749902041e-01	-1.782361624779617987e-02	9.938837346770913461e-01	8.449867849791560526e-02	7.109919326775376858e-02	9.938837346736189016e-01
5.903935957304869975e-01	1.084025825908774415e-01	-2.107135571875452806e-02	9.938837346771511871e-01	8.555718830200696734e-02	6.982184100318773734e-02	9.938837346736189016e-01
6.004002668445630464e-01	1.077247325827365015e-01	-2.430028670730448662e-02	9.938837346772110282e-01	8.659639042493859351e-02	6.852873205153522940e-02	9.938837346736189016e-01
6.104069379586390953e-01	1.069507265056061918e-01	-2.750752704049046204e-02	9.938837346772709802e-01	8.761605035008307452e-02	6.722015822854937594e-02	9.938837346736189016e-01
6.204136090727151442e-01	1.060812552443006762e-01	-3.069021390663171159e-02	9.938837346773307102e-01	8.861593797089861724e-02	6.589641483993917415e-02	9.938837346736189016e-01
6.304202801867911932e-01	1.051170948967196095e-01	-3.384550641069392074e-02	9.938837346773906622e-01	8.959582764285717316e-02	6.455780061472771170e-02	9.938837346736189016e-01
6.404269513008672421e-01	1.040591060810959201e-01	-3.697058811009774210e-02	9.938837346774505033e-01	9.055549823436551127e-02	6.320461763783823128e-02	9.938837346736189016e-01
6.504336224149432910e-01	1.029082331678003864e-01	-4.006266952870087689e-02	9.938837346775103443e-01	9.149473317666810546e-02	6.183717128192247475e-02	9.938837346736189016e-01
6.604402935290193399e-01	1.016655034363880550e-01	-4.311899064670968867e-02	9.938837346775702963e-01	9.241332051272005410e-02	6.045577013844734976e-02	9.938837346736189016e-01
6.704469646430953889e-01	1.003320261586391760e-01	-4.613682336429773823e-02	9.938837346776301374e-01	9.331105294501952641e-02	5.906072594805509418e-02	9.938837346736189016e-01
6.804536357571714378e-01	9.890899160841329363e-02	-4.911347393673238387e-02	9.938837346776899784e-01	9.418772788238843896e-02	5.765235353021292558e-02	9.938837346736189016e-01
6.904603068712474867e-01	9.739766999919997892e-02	-5.204628537883561334e-02	9.938837346777498194e-01	9.504314748569128724e-02	5.623097071216753146e-02	9.938837346736189016e-01
7.004669779853235356e-01	9.579941035031486196e-02	-5.493263983663302513e-02	9.938837346778097714e-01	9.587711871248139062e-02	5.479689825722125485e-02	9.938837346736189016e-01
7.104736490993995845e-01	9.411563928275271107e-02	-5.776996092407390287e-02	9.938837346778696125e-01	9.668945336056486428e-02	5.335045979234534497e-02	9.938837346736189016e-01
7.204803202134756335e-01	9.234785974577276735e-02	-6.055571602273668308e-02	9.938837346779294535e-01	9.747996811047210386e-02	5.189198173514717599e-02	9.938837346736189016e-01
7.304869913275516824e-01	9.049764967535257887e-02	-6.328741854246701382e-02	9.938837346779892945e-01	9.824848456682748477e-02	5.042179322020753918e-02	9.938837346736189016e-01
7.404936624416277313e-01	8.856666058570814015e-02	-6.596263014093060872e-02	9.938837346780491355e-01	9.899482929860788094e-02	4.894022602480493922e-02	9.938837346736189016e-01
7.505003335557037802e-01	8.655661609513738697e-02	-6.857896290009959928e-02	9.938837346781090876e-01	9.971883387828071876e-02	4.744761449404343023e-02	9.938837346736189016e-01
7.605070046697798292e-01	8.446931038750289666e-02	-7.113408145772970315e-02	9.938837346781689286e-01	1.004203349198131145e-01	4.594429546540102632e-02	9.938837346736189016e-01
7.705136757838558781e-01	8.230660661072723705e-02	-7.362570509192571666e-02	9.938837346782287696e-01	1.010991741155431306e-01	4.443060819271552053e-02	9.938837346736189016e-01
7.805203468979319270e-01	8.007043521373026496e-02	-7.605160975693445180e-02	9.938837346782887217e-01	1.017551982719050452e-01	4.290689426962526060e-02	9.938837346736189016e-01
7.905270180120079759e-01	7.776279222329297858e-02	-7.840963006834800186e-02	9.938837346783485627e-01	1.023882593440004901e-01	4.137349755248163896e-02	9.938837346736189016e-01
8.005336891260840249e-01	7.538573746238604045e-02	-8.069766123594548923e-02	9.938837346784084037e-01	1.029982144690078094e-01	3.983076408275113001e-02	9.938837346736189016e-01
8.105403602401600738e-01	7.294139271155314352e-02	-8.291366094244778662e-02	9.938837346784682447e-01	1.035849259984218534e-01	3.827904200892408987e-02	9.938837346736189016e-01
8.205470313542361227e-01	7.043193981499057399e-02	-8.505565116650833091e-02	9.938837346785280857e-01	1.041482615291170893e-01	3.671868150794817959e-02	9.938837346736189016e-01
8.305537024683121716e-01	6.785961873301336877e-02	-8.712171994831290067e-02	9.938837346785880378e-01	1.046880939332270194e-01	3.515003470620396697e-02	9.938837346736189016e-01
8.405603735823882205e-01	6.522672554264648259e-02	-8.911002309621215978e-02	9.938837346786478788e-01	1.052043013868330934e-01	3.357345560004058871e-02	9.938837346736189016e-01
