t	x0	y0	z0	analytical_x0	analytical_y0	analytical_z0
1.020680453635757212e+00	1.101954899702138613e-02	-1.149770371430333810e-01	9.933070272930278888e-01	1.103496671568409693e-01	4.251224481713421384e-03	9.938837346736189016e-01
1.030687124749833261e+00	7.585583511605693482e-03	-1.153054624695618452e-01	9.933011171077323898e-01	1.104010772816751557e-01	2.593084315076718029e-03	9.938837346736189016e-01
1.040693795863909310e+00	4.141843327674068521e-03	-1.155313256602025357e-01	9.932952018030919428e-01	1.104275732076892280e-01	9.343589673912984029e-04	9.938837346736189016e-01
1.050700466977985359e+00	6.913917213575720587e-04	-1.156543362063318231e-01	9.932892813748470662e-01	1.104291489555505046e-01	-7.245772369782781585e-04	9.938837346736189016e-01
1.060707138092061408e+00	-2.762699409442271291e-03	-1.156742950937891118e-01	9.932833558187352807e-01	1.104058041696601433e-01	-2.383349926083422506e-03	9.938837346736189016e-01
1.070713809206137457e+00	-6.217352277896210158e-03	-1.155910950583856067e-01	9.932774251304896662e-01	1.103575441182333833e-01	-4.041584764876090391e-03	9.938837346736189016e-01
1.080720480320213506e+00	-9.669485948650967042e-03	-1.154047207597842101e-01	9.932714893058417482e-01	1.102843796921106623e-01	-5.698907539684786028e-03	9.938837346736189016e-01
1.090727151434289555e+00	-1.311601908335554081e-02	-1.151152488735257690e-01	9.932655483405186114e-01	1.101863274022998745e-01	-7.354944242663412346e-03	9.938837346736189016e-01
1.100733822548365604e+00	-1.655387268886520172e-02	-1.147228481010523077e-01	9.932596022302446759e-01	1.100634093762503374e-01	-9.009321156193562247e-03	9.938837346736189016e-01
1.110740493662441652e+00	-1.997997286567379863e-02	-1.142277790976490293e-01	9.932536509707404759e-01	1.099156533528593133e-01	-1.066166493722132784e-02	9.938837346736189016e-01
1.120747164776517701e+00	-2.339125355412288720e-02	-1.136303943183011589e-01	9.932476945577241034e-01	1.097430926762121423e-01	-1.231160270150958441e-02	9.938837346736189016e-01
1.130753835890593750e+00	-2.678465927593592921e-02	-1.129311377815339218e-01	9.932417329869099865e-01	1.095457662880575389e-01	-1.395876210778674090e-02	9.938837346736189016e-01
1.140760507004669799e+00	-3.015714786862816466e-02	-1.121305447513782777e-01	9.932357662540093335e-01	1.093237187190195248e-01	-1.560277144177294947e-02	9.938837346736189016e-01
1.150767178118745848e+00	-3.350569321034698594e-02	-1.112292413376773509e-01	9.932297943547298003e-01	1.090770000785483140e-01	-1.724325970006479469e-02	9.938837346736189016e-01
1.160773849232821897e+00	-3.682728793270413636e-02	-1.102279440150219225e-01	9.932238172847762669e-01	1.088056660436119982e-01	-1.887985667385969762e-02	9.938837346736189016e-01
1.170780520346897946e+00	-4.011894611916982933e-02	-1.091274590606760297e-01	9.932178350398506161e-01	1.085097778461320689e-01	-2.051219303250075357e-02	9.938837346736189016e-01
1.180787191460973995e+00	-4.337770598660956045e-02	-1.079286819119260887e-01	9.932118476156501785e-01	1.081894022591650961e-01	-2.213990040682361701e-02	9.938837346736189016e-01
1.190793862575050044e+00	-4.660063254755782841e-02	-1.066325964433601503e-01	9.932058550078705084e-01	1.078446115818341294e-01	-2.376261147228632409e-02	9.938837346736189016e-01
1.200800533689126093e+00	-4.978482025083755258e-02	-1.052402741646540074e-01	9.931998572122029412e-01	1.074754836230129434e-01	-2.537996003186337307e-02	9.938837346736189016e-01
1.210807204803202142e+00	-5.292739559815197448e-02	-1.037528733395141484e-01	9.931938542243359258e-01	1.070821016837669032e-01	-2.699158109868537644e-02	9.938837346736189016e-01
1.220813875917278191e+00	-5.602551973429475973e-02	-1.021716380264970220e-01	9.931878460399544695e-01	1.066645545385544736e-01	-2.859711097840559116e-02	9.938837346736189016e-01
1.230820547031354240e+00	-5.907639100864600645e-02	-1.004978970424952461e-01	9.931818326547409148e-01	1.062229364151933975e-01	-3.019618735127476208e-02	9.938837346736189016e-01
1.240827218145430288e+00	-6.207724750564513200e-02	-9.873306284975015557e-02	9.931758140643731636e-01	1.057573469735964278e-01	-3.178844935390588711e-02	9.938837346736189016e-01
1.250833889259506337e+00	-6.502536954195793639e-02	-9.687863036732036193e-02	9.931697902645267861e-01	1.052678912832810260e-01	-3.337353766071005784e-02	9.938837346736189016e-01
1.260840560373582386e+00	-6.791808212808232714e-02	-9.493617570800241823e-02	9.931637612508736890e-01	1.047546797996583290e-01	-3.495109456498554645e-02	9.938837346736189016e-01
1.270847231487658435e+00	-7.075275739216749238e-02	-9.290735484176856906e-02	9.931577270190827811e-01	1.042178283391067134e-01	-3.652076405964136546e-02	9.938837346736189016e-01
1.280853902601734484e+00	-7.352681696385300614e-02	-9.079390218685194636e-02	9.931516875648193077e-01	1.036574580528355216e-01	-3.808219191753740157e-02	9.938837346736189016e-01
1.290860573715810533e+00	-7.623773431596826688e-02	-8.859762912967568405e-02	9.931456428837456274e-01	1.030736953995448762e-01	-3.963502577142278410e-02	9.938837346736189016e-01
1.300867244829886582e+00	-7.888303706196830856e-02	-8.632042247488637410e-02	9.931395929715204351e-01	1.024666721168877581e-01	-4.117891519345456830e-02	9.938837346736189016e-01
1.310873915943962631e+00	-8.146030920702004852e-02	-8.396424282681629048e-02	9.931335378237993172e-01	1.018365251917408010e-01	-4.271351177427873402e-02	9.938837346736189016e-01
1.320880587058038680e+00	-8.396719335069222079e-02	-8.153112290376035576e-02	9.931274774362349733e-01	1.011833968292904368e-01	-4.423846920165575708e-02	9.938837346736189016e-01
1.330887258172114729e+00	-8.640139283924412605e-02	-7.902316578651531753e-02	9.931214118044759953e-01	1.005074344209415244e-01	-4.575344333861274676e-02	9.938837346736189016e-01
1.340893929286190778e+00	-8.876067386555154537e-02	-7.644254310268869257e-02	9.931153409241683105e-01	9.980879051105547017e-02	-4.725809230110489256e-02	9.938837346736189016e-01
1.350900600400266827e+00	-9.104286751475296202e-02	-7.379149314834275442e-02	9.931092647909540716e-01	9.908762276252570944e-02	-4.875207653516825529e-02	9.938837346736189016e-01
1.360907271514342876e+00	-9.324587175374642045e-02	-7.107231894859694643e-02	9.931031834004726555e-01	9.834409392119773663e-02	-5.023505889354708959e-02	9.938837346736189016e-01
1.370913942628418924e+00	-9.536765336271560423e-02	-6.828738625886715541e-02	9.930970967483598866e-01	9.757837177914238658e-02	-5.170670471177771926e-02	9.938837346736189016e-01
1.380920613742494973e+00	-9.740624980691423018e-02	-6.543912150847518150e-02	9.930910048302482585e-01	9.679062913679024882e-02	-5.316668188371208303e-02	9.938837346736189016e-01
1.390927284856571022e+00	-9.935977104698934248e-02	-6.253000968841411489e-02	9.930849076417670451e-01	9.598104376393568060e-02	-5.461466093646439451e-02	9.938837346736189016e-01
1.400933955970647071e+00	-1.012264012861776447e-01	-5.956259218510694120e-02	9.930788051785419679e-01	9.514979835961971666e-02	-5.605031510476293083e-02	9.938837346736189016e-01
1.410940627084723120e+00	-1.030044006527640887e-01	-5.653946456204527599e-02	9.930726974361957504e-01	9.429708051090014698e-02	-5.747332040469144143e-02	9.938837346736189016e-01
1.420947298198799169e+00	-1.046921068162478957e-01	-5.346327429124305558e-02	9.930665844103478967e-01	9.342308265051903204e-02	-5.888335570680220538e-02	9.938837346736189016e-01
