 t	x0	y0	z0	n
9.168336673346692223e+00	-5.728849761544293484e-01	2.616738481716127107e-01	7.767429441453581607e-01	0.000000000000000000e+00
9.178356713426852664e+00	-5.693962793891704788e-01	2.689654438908531953e-01	7.768175249119745329e-01	0.000000000000000000e+00
9.188376753507013106e+00	-5.658145796673257344e-01	2.762110185439420329e-01	7.768920997608392831e-01	0.000000000000000000e+00
9.198396793587173548e+00	-5.621404783276138240e-01	2.834093830148801119e-01	7.769666686832368274e-01	0.000000000000000000e+00
9.208416833667333989e+00	-5.583745919530499480e-01	2.905593559762495448e-01	7.770412316704514710e-01	0.000000000000000000e+00
9.218436873747494431e+00	-5.545175522709133720e-01	2.976597640851953441e-01	7.771157887137672970e-01	0.000000000000000000e+00
9.228456913827654873e+00	-5.505700060501897974e-01	3.047094421781330609e-01	7.771903398044682776e-01	0.000000000000000000e+00
9.238476953907815314e+00	-5.465326149965011870e-01	3.117072334641495801e-01	7.772648849338379407e-01	0.000000000000000000e+00
9.248496993987975756e+00	-5.424060556445421399e-01	3.186519897170648208e-01	7.773394240931597032e-01	0.000000000000000000e+00
9.258517034068136198e+00	-5.381910192480396926e-01	3.255425714661221437e-01	7.774139572737172044e-01	0.000000000000000000e+00
9.268537074148296639e+00	-5.338882116672513112e-01	3.323778481852748268e-01	7.774884844667930839e-01	0.000000000000000000e+00
9.278557114228457081e+00	-5.294983532540223914e-01	3.391566984810374108e-01	7.775630056636704257e-01	0.000000000000000000e+00
9.288577154308617523e+00	-5.250221787344190316e-01	3.458780102788702737e-01	7.776375208556320917e-01	0.000000000000000000e+00
9.298597194388777964e+00	-5.204604370889547305e-01	3.525406810080654041e-01	7.777120300339602776e-01	0.000000000000000000e+00
9.308617234468936630e+00	-5.158138914304321032e-01	3.591436177851030642e-01	7.777865331899378454e-01	0.000000000000000000e+00
9.318637274549097071e+00	-5.110833188794158266e-01	3.656857375954476463e-01	7.778610303148467686e-01	0.000000000000000000e+00
9.328657314629257513e+00	-5.062695104373597932e-01	3.721659674737528012e-01	7.779355213999690211e-01	0.000000000000000000e+00
9.338677354709417955e+00	-5.013732708574065722e-01	3.785832446824449193e-01	7.780100064365865764e-01	0.000000000000000000e+00
9.348697394789578397e+00	-4.963954185128804375e-01	3.849365168886549893e-01	7.780844854159814084e-01	0.000000000000000000e+00
9.358717434869738838e+00	-4.913367852634946131e-01	3.912247423394683565e-01	7.781589583294349355e-01	0.000000000000000000e+00
9.368737474949899280e+00	-4.861982163192956063e-01	3.974468900354644618e-01	7.782334251682286874e-01	0.000000000000000000e+00
9.378757515030059722e+00	-4.809805701023638358e-01	4.036019399025145837e-01	7.783078859236438607e-01	0.000000000000000000e+00
9.388777555110220163e+00	-4.756847181062954788e-01	4.096888829618112737e-01	7.783823405869619849e-01	0.000000000000000000e+00
9.398797595190380605e+00	-4.703115447534851890e-01	4.157067214980979530e-01	7.784567891494641456e-01	0.000000000000000000e+00
9.408817635270541047e+00	-4.648619472502354966e-01	4.216544692260724703e-01	7.785312316024310952e-01	0.000000000000000000e+00
9.418837675350701488e+00	-4.593368354397140974e-01	4.275311514549354763e-01	7.786056679371440303e-01	0.000000000000000000e+00
9.428857715430861930e+00	-4.537371316527831211e-01	4.333358052510544178e-01	7.786800981448832593e-01	0.000000000000000000e+00
9.438877755511022372e+00	-4.480637705567255824e-01	4.390674795987185575e-01	7.787545222169298675e-01	0.000000000000000000e+00
9.448897795591182813e+00	-4.423176990018911070e-01	4.447252355589539907e-01	7.788289401445643856e-01	0.000000000000000000e+00
9.458917835671341479e+00	-4.364998758662879674e-01	4.503081464263745115e-01	7.789033519190670107e-01	0.000000000000000000e+00
9.468937875751501920e+00	-4.306112718981454091e-01	4.558152978840406822e-01	7.789777575317184954e-01	0.000000000000000000e+00
9.478957915831662362e+00	-4.246528695564710798e-01	4.612457881562997963e-01	7.790521569737990371e-01	0.000000000000000000e+00
9.488977955911822804e+00	-4.186256628496309307e-01	4.665987281595821989e-01	7.791265502365887219e-01	0.000000000000000000e+00
9.498997995991983245e+00	-4.125306571719764559e-01	4.718732416511272620e-01	7.792009373113679693e-01	0.000000000000000000e+00
9.509018036072143687e+00	-4.063688691385458074e-01	4.770684653756136484e-01	7.792753181894165326e-01	0.000000000000000000e+00
9.519038076152304129e+00	-4.001413264178665385e-01	4.821835492096692710e-01	7.793496928620148312e-01	0.000000000000000000e+00
9.529058116232464570e+00	-3.938490675628855131e-01	4.872176563042357467e-01	7.794240613204426182e-01	0.000000000000000000e+00
9.539078156312625012e+00	-3.874931418400552885e-01	4.921699632247630851e-01	7.794984235559800911e-01	0.000000000000000000e+00
9.549098196392785454e+00	-3.810746090566029531e-01	4.970396600892106331e-01	7.795727795599070031e-01	0.000000000000000000e+00
9.559118236472945895e+00	-3.745945393860105055e-01	5.018259507038306255e-01	7.796471293235029965e-01	0.000000000000000000e+00
9.569138276553106337e+00	-3.680540131917354740e-01	5.065280526967114172e-01	7.797214728380482684e-01	0.000000000000000000e+00
9.579158316633266779e+00	-3.614541208491987012e-01	5.111451976490558602e-01	7.797958100948223503e-01	0.000000000000000000e+00
9.589178356713427220e+00	-3.547959625660710437e-01	5.156766312241742867e-01	7.798701410851053284e-01	0.000000000000000000e+00
9.599198396793587662e+00	-3.480806482008850788e-01	5.201216132941686165e-01	7.799444658001766228e-01	0.000000000000000000e+00
9.609218436873746327e+00	-3.413092970800048476e-01	5.244794180642862180e-01	7.800187842313160980e-01	0.000000000000000000e+00
9.619238476953906769e+00	-3.344830378129798887e-01	5.287493341949216497e-01	7.800930963698035070e-01	0.000000000000000000e+00
9.629258517034067211e+00	-3.276030081063168731e-01	5.329306649212453006e-01	7.801674022069186032e-01	0.000000000000000000e+00
9.639278557114227652e+00	-3.206703545756969809e-01	5.370227281704383904e-01	7.802417017339409178e-01	0.000000000000000000e+00
9.649298597194388094e+00	-3.136862325566716070e-01	5.410248566765147871e-01	7.803159949421504260e-01	0.000000000000000000e+00
9.659318637274548536e+00	-3.066518059138653718e-01	5.449363980927075524e-01	7.803902818228268812e-01	0.000000000000000000e+00
9.669338677354708977e+00	-2.995682468487192995e-01	5.487567151014025590e-01	7.804645623672499255e-01	0.000000000000000000e+00
9.679358717434869419e+00	-2.924367357058048622e-01	5.524851855215997531e-01	7.805388365666993122e-01	0.000000000000000000e+00
9.689378757515029861e+00	-2.852584607777410297e-01	5.561212024138832977e-01	7.806131044124550167e-01	0.000000000000000000e+00
9.699398797595190302e+00	-2.780346181087456903e-01	5.596641741828809469e-01	7.806873658957970141e-01	0.000000000000000000e+00
9.709418837675350744e+00	-2.707664112968540815e-01	5.631135246771964420e-01	7.807616210080047248e-01	0.000000000000000000e+00
9.719438877755511186e+00	-2.634550512948374279e-01	5.664686932867980529e-01	7.808358697403585680e-01	0.000000000000000000e+00
9.729458917835671627e+00	-2.561017562098524269e-01	5.697291350378423935e-01	7.809101120841380750e-01	0.000000000000000000e+00
9.739478957915832069e+00	-2.487077511018571940e-01	5.728943206849220759e-01	7.809843480306237762e-01	0.000000000000000000e+00
9.749498997995990734e+00	-2.412742677808241976e-01	5.759637368007158864e-01	7.810585775710953138e-01	0.000000000000000000e+00
9.759519038076151176e+00	-2.338025446027857113e-01	5.789368858630307146e-01	7.811328006968331072e-01	0.000000000000000000e+00
9.769539078156311618e+00	-2.262938262647438414e-01	5.818132863392145859e-01	7.812070173991174649e-01	0.000000000000000000e+00
9.779559118236472059e+00	-2.187493635984795737e-01	5.845924727679302491e-01	7.812812276692283620e-01	0.000000000000000000e+00
9.789579158316632501e+00	-2.111704133632951452e-01	5.872739958382724446e-01	7.813554314984465510e-01	0.000000000000000000e+00
9.799599198396792943e+00	-2.035582380377226330e-01	5.898574224662153087e-01	7.814296288780523403e-01	0.000000000000000000e+00
9.809619238476953385e+00	-1.959141056102346734e-01	5.923423358683759243e-01	7.815038197993262603e-01	0.000000000000000000e+00
9.819639278557113826e+00	-1.882392893689909252e-01	5.947283356330825832e-01	7.815780042535489525e-01	0.000000000000000000e+00
9.829659318637274268e+00	-1.805350676906550544e-01	5.970150377887315507e-01	7.816521822320012802e-01	0.000000000000000000e+00
9.839679358717434710e+00	-1.728027238283173506e-01	5.992020748694242283e-01	7.817263537259642181e-01	0.000000000000000000e+00
9.849699398797595151e+00	-1.650435456985578364e-01	6.012890959778683930e-01	7.818005187267184075e-01	0.000000000000000000e+00
9.859719438877755593e+00	-1.572588256676854257e-01	6.032757668455365208e-01	7.818746772255450450e-01	0.000000000000000000e+00
9.869739478957916035e+00	-1.494498603371881285e-01	6.051617698900674247e-01	7.819488292137255492e-01	0.000000000000000000e+00
9.879759519038076476e+00	-1.416179503284296370e-01	6.069468042698999977e-01	7.820229746825410055e-01	0.000000000000000000e+00
9.889779559118236918e+00	-1.337644000666287636e-01	6.086305859361325066e-01	7.820971136232730547e-01	0.000000000000000000e+00
9.899799599198395583e+00	-1.258905175641564789e-01	6.102128476815946723e-01	7.821712460272032263e-01	0.000000000000000000e+00
9.909819639278556025e+00	-1.179976142031874120e-01	6.116933391871243186e-01	7.822453718856134941e-01	0.000000000000000000e+00
9.919839679358716467e+00	-1.100870045177409634e-01	6.130718270650399315e-01	7.823194911897851656e-01	0.000000000000000000e+00
9.929859719438876908e+00	-1.021600059751493067e-01	6.143480948998029101e-01	7.823936039310011026e-01	0.000000000000000000e+00
9.939879759519037350e+00	-9.421793875698705745e-02	6.155219432858566320e-01	7.824677101005429458e-01	0.000000000000000000e+00
9.949899799599197792e+00	-8.626212553950061979e-02	6.165931898626413332e-01	7.825418096896932241e-01	0.000000000000000000e+00
9.959919839679358233e+00	-7.829389127357243294e-02	6.175616693467737006e-01	7.826159026897345772e-01	0.000000000000000000e+00
9.969939879759518675e+00	-7.031456296425721286e-02	6.184272335613860694e-01	7.826899890919496450e-01	0.000000000000000000e+00
9.979959919839679117e+00	-6.232546944992699983e-02	6.191897514626201193e-01	7.827640688876215114e-01	0.000000000000000000e+00
9.989979959919839558e+00	-5.432794118106130249e-02	6.198491091632684080e-01	7.828381420680328162e-01	0.000000000000000000e+00
1.000000000000000000e+01	-4.655052227061340364e-02	6.234482497806403956e-01	7.867523327783729759e-01	0.000000000000000000e+00
