t	x0	y0	z0
4.533022014676451050e+00	1.648967625475090681e-01	1.376557044780491734e-01	9.766575473143094266e-01
4.543028685790527099e+00	1.691242041709667687e-01	1.329299609677686289e-01	9.765892837015184291e-01
4.553035356904603148e+00	1.732162928333377816e-01	1.280749478864052493e-01	9.765208260047351096e-01
4.563042028018679197e+00	1.771690900145889425e-01	1.230945409484567737e-01	9.764521737044223881e-01
4.573048699132755246e+00	1.809787681800330561e-01	1.179927354999229516e-01	9.763833262798393697e-01
4.583055370246831295e+00	1.846416144050136987e-01	1.127736433388959875e-01	9.763142832090401235e-01
4.593062041360907344e+00	1.881540339084470659e-01	1.074414894265471321e-01	9.762450439688716841e-01
4.603068712474983393e+00	1.915125534919118189e-01	1.020006084911248279e-01	9.761756080349722753e-01
4.613075383589059442e+00	1.947138248810535155e-01	9.645544152767963897e-02	9.761059748817700887e-01
4.623082054703135491e+00	1.977546279661468176e-01	9.081053219632828633e-02	9.760361439824810637e-01
4.633088725817211539e+00	2.006318739387416561e-01	8.507052312196512756e-02	9.759661148091075544e-01
4.643095396931287588e+00	2.033426083214018576e-01	7.924015209842186214e-02	9.758958868324367764e-01
4.653102068045363637e+00	2.058840138876326109e-01	7.332424820016743283e-02	9.758254595220385852e-01
4.663108739159439686e+00	2.082534134691822469e-01	6.732772780472771890e-02	9.757548323462644779e-01
4.673115410273515735e+00	2.104482726479955934e-01	6.125559052909045066e-02	9.756840047722454834e-01
4.683122081387591784e+00	2.124662023301921443e-01	5.511291508344343809e-02	9.756129762658914961e-01
4.693128752501667833e+00	2.143049611995377079e-01	4.890485504567416292e-02	9.755417462918878346e-01
4.703135423615743882e+00	2.159624580479803102e-01	4.263663456013655484e-02	9.754703143136954635e-01
4.713142094729819931e+00	2.174367539809207439e-01	3.631354396426435260e-02	9.753986797935478847e-01
4.723148765843895980e+00	2.187260644949944877e-01	2.994093534668249360e-02	9.753268421924505827e-01
4.733155436957972029e+00	2.198287614262470491e-01	2.352421804053579646e-02	9.752548009701790255e-01
4.743162108072048078e+00	2.207433747666940616e-01	1.706885405581974949e-02	9.751825555852771110e-01
4.753168779186124127e+00	2.214685943473674590e-01	1.058035345456004826e-02	9.751101054950553904e-01
4.763175450300200175e+00	2.220032713860626838e-01	4.064269672746388673e-03	9.750374501555894025e-01
4.773182121414276224e+00	2.223464198981148776e-01	-2.473805207018509901e-03	9.749645890217186750e-01
4.783188792528352273e+00	2.224972179686489915e-01	-9.028245228141508136e-03	9.748915215470447260e-01
4.793195463642428322e+00	2.224550088848662177e-01	-1.559339537387143329e-02	9.748182471839292873e-01
4.803202134756504371e+00	2.222193021270484348e-01	-2.216357641823409400e-02	9.747447653834930836e-01
4.813208805870580420e+00	2.217897742170825692e-01	-2.873308980992099818e-02	9.746710755956138339e-01
4.823215476984656469e+00	2.211662694234292625e-01	-3.529622258494467119e-02	9.745971772689253632e-01
4.833222148098732518e+00	2.203488003215831603e-01	-4.184725230383867789e-02	9.745230698508157152e-01
4.843228819212808567e+00	2.193375482091959316e-01	-4.838045200914965760e-02	9.744487527874253763e-01
4.853235490326884616e+00	2.181328633751595802e-01	-5.489009519894111344e-02	9.743742255236461647e-01
4.863242161440960665e+00	2.167352652220722875e-01	-6.137046081200511066e-02	9.742994875031187885e-01
4.873248832555036714e+00	2.151454422416371193e-01	-6.781583822045822441e-02	9.742245381682330674e-01
4.883255503669112763e+00	2.133642518426704937e-01	-7.422053222538160799e-02	9.741493769601246022e-01
4.893262174783188811e+00	2.113927200315266763e-01	-8.057886805115273277e-02	9.740740033186736646e-01
4.903268845897264860e+00	2.092320409448721885e-01	-8.688519633410819731e-02	9.739984166825050860e-01
4.913275517011340909e+00	2.068835762348726903e-01	-9.313389810117085610e-02	9.739226164889848159e-01
4.923282188125416958e+00	2.043488543069858221e-01	-9.931938973407529458e-02	9.738466021742199219e-01
4.933288859239493007e+00	2.016295694106802483e-01	-1.054361279148267605e-01	9.737703731730555923e-01
4.943295530353569056e+00	1.987275805835330145e-01	-1.114786145480366475e-01	9.736939289190755797e-01
4.953302201467645105e+00	1.956449104492837543e-01	-1.174414016557870366e-01	9.736172688445988710e-01
4.963308872581721154e+00	1.923837438705559288e-01	-1.233190962406918167e-01	9.735403923806795756e-01
4.973315543695797203e+00	1.889464264570815122e-01	-1.291063651128395717e-01	9.734632989571044837e-01
4.983322214809873252e+00	1.853354629303957390e-01	-1.347979396763257509e-01	9.733859880023923994e-01
4.993328885923949301e+00	1.815535153460939022e-01	-1.403886206711070228e-01	9.733084589437921430e-01
5.003335557038025350e+00	1.776034011748710006e-01	-1.458732828659402292e-01	9.732307112072816624e-01
5.013342228152101399e+00	1.734880912436898293e-01	-1.512468796982020247e-01	9.731527442175655906e-01
5.023348899266177447e+00	1.692107075385493042e-01	-1.565044478564221186e-01	9.730745573980753571e-01
5.033355570380253496e+00	1.647745208704472775e-01	-1.616411118014036419e-01	9.729961501709659677e-01
5.043362241494329545e+00	1.601829484062575470e-01	-1.666520882218488764e-01	9.729175219571160049e-01
5.053368912608405594e+00	1.554395510663601487e-01	-1.715326904204569625e-01	9.728386721761260736e-01
5.063375583722481643e+00	1.505480307909856652e-01	-1.762783326265110195e-01	9.727596002463165803e-01
5.073382254836557692e+00	1.455122276773534451e-01	-1.808845342310288762e-01	9.726803055847269563e-01
5.083388925950633741e+00	1.403361169898002248e-01	-1.853469239406094204e-01	9.726007876071144365e-01
5.093395597064709790e+00	1.350238060452115529e-01	-1.896612438461694472e-01	9.725210457279519494e-01
5.103402268178785839e+00	1.295795309761832437e-01	-1.938233534028319938e-01	9.724410793604275627e-01
5.113408939292861888e+00	1.240076533744505216e-01	-1.978292333172957385e-01	9.723608879164430396e-01
5.123415610406937937e+00	1.183126568172341020e-01	-2.016749893390885340e-01	9.722804708066113966e-01
5.133422281521013986e+00	1.124991432792597640e-01	-2.053568559521841141e-01	9.721998274402575690e-01
5.143428952635090035e+00	1.065718294333133087e-01	-2.088711999635386174e-01	9.721189572254150812e-01
5.153435623749166083e+00	1.005355428422977232e-01	-2.122145239851888632e-01	9.720378595688258239e-01
5.163442294863242132e+00	9.439521804585877807e-02	-2.153834698066366959e-01	9.719565338759384998e-01
5.173448965977318181e+00	8.815589254474527625e-02	-2.183748216543346943e-01	9.718749795509074030e-01
5.183455637091394230e+00	8.182270268616580189e-02	-2.211855093351785817e-01	9.717931959965913080e-01
5.193462308205470279e+00	7.540087945349704945e-02	-2.238126112610064056e-01	9.717111826145508058e-01
5.203468979319546328e+00	6.889574416379014299e-02	-2.262533573512027774e-01	9.716289388050495246e-01
5.213475650433622377e+00	6.231270407660847305e-02	-2.285051318106042784e-01	9.715464639670504665e-01
5.223482321547698426e+00	5.565724791781652414e-02	-2.305654757800074117e-01	9.714637574982166734e-01
5.233488992661774475e+00	4.893494132202008684e-02	-2.324320898566830385e-01	9.713808187949077855e-01
5.243495663775850524e+00	4.215142219743837904e-02	-2.341028364824118135e-01	9.712976472521811511e-01
5.253502334889926573e+00	3.531239601706322867e-02	-2.355757421966616361e-01	9.712142422637891626e-01
5.263509006004002622e+00	2.842363104003406069e-02	-2.368489997526443402e-01	9.711306032221782569e-01
5.273515677118078671e+00	2.149095346722609129e-02	-2.379209700941003758e-01	9.710467295184880276e-01
5.283522348232154719e+00	1.452024253511550143e-02	-2.387901841907789646e-01	9.709626205425497814e-01
5.293529019346230768e+00	7.517425552047578979e-03	-2.394553447306982941e-01	9.708782756828849836e-01
5.303535690460306817e+00	4.884728810932495707e-04	-2.399153276673932078e-01	9.707936943267048147e-01
5.313542361574382866e+00	-6.560607126265370972e-03	-2.401691836204772890e-01	9.707088758599090594e-01
5.323549032688458915e+00	-1.362377324132755738e-02	-2.402161391279730440e-01	9.706238196670837759e-01
5.333555703802534964e+00	-2.069495650990366489e-02	-2.400555977489888526e-01	9.705385251315009620e-01
5.343562374916611013e+00	-2.776806544019623860e-02	-2.396871410154478577e-01	9.704529916351177787e-01
5.353569046030687062e+00	-3.483699122240598717e-02	-2.391105292317035058e-01	9.703672185585746623e-01
5.363575717144763111e+00	-4.189561297559893371e-02	-2.383257021210065663e-01	9.702812052811947696e-01
5.373582388258839160e+00	-4.893780301733774429e-02	-2.373327793179180467e-01	9.701949511809825344e-01
5.383589059372915209e+00	-5.595743215155088435e-02	-2.361320607058972620e-01	9.701084556346217802e-01
5.393595730486991258e+00	-6.294837497008780314e-02	-2.347240265994251229e-01	9.700217180174770526e-01
5.403602401601067307e+00	-6.990451516338619387e-02	-2.331093377701566882e-01	9.699347377035895112e-01
5.413609072715143355e+00	-7.681975083566068563e-02	-2.312888353167342481e-01	9.698475140656781512e-01
5.423615743829219404e+00	-8.368799982000756088e-02	-2.292635403780240999e-01	9.697600464751373606e-01
5.433622414943295453e+00	-9.050320498881113396e-02	-2.270346536896785949e-01	9.696723343020368091e-01
5.443629086057371502e+00	-9.725933955483140325e-02	-2.246035549840590950e-01	9.695843769151196723e-01
5.453635757171447551e+00	-1.039504123583509382e-01	-2.219718022336938101e-01	9.694961736818020759e-01
5.463642428285523600e+00	-1.105704731357612935e-01	-2.191411307385791596e-01	9.694077239681716529e-01
5.473649099399599649e+00	-1.171136177649758359e-01	-2.161134520577712159e-01	9.693190271389870993e-01
5.483655770513675698e+00	-1.235739934830658859e-01	-2.128908527858489608e-01	9.692300825576769530e-01
5.493662441627751747e+00	-1.299458040715317231e-01	-2.094755931749680278e-01	9.691408895863378170e-01
5.503669112741827796e+00	-1.362233150046388841e-01	-2.058701056033596377e-01	9.690514475857350263e-01
5.513675783855903845e+00	-1.424008585562715756e-01	-2.020769928912629909e-01	9.689617559152998716e-01
5.523682454969979894e+00	-1.484728388607831906e-01	-1.980990264654171051e-01	9.688718139331300438e-01
5.533689126084055943e+00	-1.544337369233526047e-01	-1.939391443733687326e-01	9.687816209959880798e-01
5.543695797198131991e+00	-1.602781155753907061e-01	-1.896004491489888810e-01	9.686911764593002516e-01
5.553702468312208040e+00	-1.660006243705797468e-01	-1.850862055307211096e-01	9.686004796771563452e-01
5.563709139426284089e+00	-1.715960044171698506e-01	-1.803998380342165531e-01	9.685095300023078835e-01
5.573715810540360138e+00	-1.770590931422041658e-01	-1.755449283811407468e-01	9.684183267861675715e-01
5.583722481654436187e+00	-1.823848289833940595e-01	-1.705252127860654998e-01	9.683268693788090742e-01
5.593729152768512236e+00	-1.875682560044183711e-01	-1.653445791034866275e-01	9.682351571289651293e-01
5.603735823882588285e+00	-1.926045284294810311e-01	-1.600070638371342835e-01	9.681431893840273251e-01
5.613742494996664334e+00	-1.974889150930202453e-01	-1.545168490138666972e-01	9.680509654900448790e-01
5.623749166110740383e+00	-2.022168038005295043e-01	-1.488782589245599419e-01	9.679584847917239721e-01
5.633755837224816432e+00	-2.067837055965182358e-01	-1.430957567345277626e-01	9.678657466324270819e-01
5.643762508338892481e+00	-2.111852589357129939e-01	-1.371739409661232867e-01	9.677727503541719845e-01
5.653769179452968530e+00	-2.154172337536759407e-01	-1.311175418562912087e-01	9.676794952976309760e-01
5.663775850567044579e+00	-2.194755354330969188e-01	-1.249314175919535169e-01	9.675859808021303188e-01
5.673782521681120627e+00	-2.233562086620972387e-01	-1.186205504262232979e-01	9.674922062056486860e-01
5.683789192795196676e+00	-2.270554411809717898e-01	-1.121900426785514965e-01	9.673981708448178285e-01
5.693795863909272725e+00	-2.305695674138824036e-01	-1.056451126220174924e-01	9.673038740549199099e-01
5.703802535023348774e+00	-2.338950719821113466e-01	-9.899109026108064702e-02	9.672093151698888391e-01
5.713809206137424823e+00	-2.370285930955768894e-01	-9.223341300320965497e-02	9.671144935223082717e-01
5.723815877251500872e+00	-2.399669258194134791e-01	-8.537762122790763797e-02	9.670194084434108328e-01
5.733822548365576921e+00	-2.427070252125203553e-01	-7.842935375674577048e-02	9.669240592630778952e-01
5.743829219479652970e+00	-2.452460093350873060e-01	-7.139434322811206990e-02	9.668284453098392461e-01
5.753835890593729019e+00	-2.475811621222128167e-01	-6.427841138047198088e-02	9.667325659108713110e-01
5.763842561707805068e+00	-2.497099361208425239e-01	-5.708746424802475794e-02	9.666364203919980413e-01
5.773849232821881117e+00	-2.516299550873653534e-01	-4.982748727272297284e-02	9.665400080776880287e-01
5.783855903935957166e+00	-2.533390164433239611e-01	-4.250454033670388043e-02	9.664433282910565026e-01
5.793862575050033215e+00	-2.548350935868103351e-01	-3.512475271925755149e-02	9.663463803538628882e-01
5.803869246164109263e+00	-2.561163380572401005e-01	-2.769431798253143770e-02	9.662491635865109174e-01
5.813875917278185312e+00	-2.571810815513208004e-01	-2.021948879024074858e-02	9.661516773080479625e-01
5.823882588392261361e+00	-2.580278377881528584e-01	-1.270657166372078997e-02	9.660539208361639263e-01
5.833889259506337410e+00	-2.586553042215311016e-01	-5.161921679720684122e-03	9.659558934871920188e-01
5.843895930620413459e+00	-2.590623635976397332e-01	2.408062885603106783e-03	9.658575945761068704e-01
5.853902601734489508e+00	-2.592480853564672616e-01	9.996945961979078130e-03	9.657590234165244203e-01
5.863909272848565557e+00	-2.592117268753981740e-01	1.759825913503294467e-02	9.656601793207019169e-01
5.873915943962641606e+00	-2.589527345535716507e-01	2.520550713640591287e-02	9.655610615995365853e-01
5.883922615076717655e+00	-2.584707447357333376e-01	3.281217336932119172e-02	9.654616695625657385e-01
5.893929286190793704e+00	-2.577655844744431990e-01	4.041172546490073847e-02	9.653620025179663333e-01
5.903935957304869753e+00	-2.568372721296382499e-01	4.799762086449849835e-02	9.652620597725543039e-01
5.913942628418945802e+00	-2.556860178046896359e-01	5.556331242328405029e-02	9.651618406317836740e-01
5.923949299533021851e+00	-2.543122236182330798e-01	6.310225403028320301e-02	9.650613443997472229e-01
5.933955970647097899e+00	-2.527164838111912726e-01	7.060790624005758298e-02	9.649605703791751532e-01
5.943962641761173948e+00	-2.508995846885497261e-01	7.807374191118644779e-02	9.648595178714354237e-01
5.953969312875249997e+00	-2.488625043955886573e-01	8.549325184669764877e-02	9.647581861765325284e-01
5.963975983989326046e+00	-2.466064125284173902e-01	9.285995043158401518e-02	9.646565745931076075e-01
5.973982655103402095e+00	-2.441326695787992274e-01	1.001673812625340915e-01	9.645546824184386692e-01
5.983989326217478144e+00	-2.414428262133991587e-01	1.074091227650029040e-01	9.644525089484391467e-01
5.993995997331554193e+00	-2.385386223877302980e-01	1.145787937927505995e-01	9.643500534776582311e-01
6.004002668445630242e+00	-2.354219862952182107e-01	1.216700592049816121e-01	9.642473152992806495e-01
6.014009339559706291e+00	-2.320950331519452403e-01	1.286766354162271475e-01	9.641442937051263318e-01
6.024016010673782340e+00	-2.285600638177811283e-01	1.355922959141275530e-01	9.640409879856497444e-01
6.034022681787858389e+00	-2.248195632547483613e-01	1.424108767402902376e-01	9.639373974299398906e-01
6.044029352901934438e+00	-2.208761988236134510e-01	1.491262819294197628e-01	9.638335213257208656e-01
6.054036024016010487e+00	-2.167328184198364927e-01	1.557324889019449377e-01	9.637293589593499687e-01
6.064042695130086535e+00	-2.123924484501538978e-01	1.622235538053979631e-01	9.636249096158193694e-01
6.074049366244162584e+00	-2.078582916512070056e-01	1.685936167998351443e-01	9.635201725787541083e-01
6.084056037358238633e+00	-2.031337247517717437e-01	1.748369072826294335e-01	9.634151471304138736e-01
6.094062708472314682e+00	-1.982222959802787954e-01	1.809477490480063955e-01	9.633098325516908922e-01
6.104069379586390731e+00	-1.931277224194547504e-01	1.869205653767445074e-01	9.632042281221111502e-01
6.114076050700466780e+00	-1.878538872100471990e-01	1.927498840515108058e-01	9.630983331198347264e-01
6.124082721814542829e+00	-1.824048366057317294e-01	1.984303422933586802e-01	9.629921468216534608e-01
6.134089392928618878e+00	-1.767847768814332921e-01	2.039566916149749276e-01	9.628856685029931750e-01
6.144096064042694927e+00	-1.709980710974217388e-01	2.093238025863251583e-01	9.627788974379125619e-01
6.154102735156770976e+00	-1.650492357216736261e-01	2.145266695084149522e-01	9.626718328991031859e-01
6.164109406270847025e+00	-1.589429371131178825e-01	2.195604149909549940e-01	9.625644741578900376e-01
6.174116077384923074e+00	-1.526839878685082030e-01	2.244202944297930546e-01	9.624568204842305352e-01
6.184122748498999123e+00	-1.462773430357887927e-01	2.291017003800547569e-01	9.623488711467155232e-01
6.194129419613075171e+00	-1.397280961969397661e-01	2.336001668210166693e-01	9.622406254125691616e-01
6.204136090727151220e+00	-1.330414754234071351e-01	2.379113733088214222e-01	9.621320825476477046e-01
6.214142761841227269e+00	-1.262228391073393907e-01	2.420311490132349419e-01	9.620232418164418320e-01
6.224149432955303318e+00	-1.192776716719636254e-01	2.459554766347359367e-01	9.619141024820747621e-01
6.234156104069379367e+00	-1.122115791645469374e-01	2.496804961983275228e-01	9.618046638063029175e-01
6.244162775183455416e+00	-1.050302847354955271e-01	2.532025087205576064e-01	9.616949250495173684e-01
6.254169446297531465e+00	-9.773962400724875432e-02	2.565179797463379430e-01	9.615848854707415017e-01
6.264176117411607514e+00	-9.034554033672852202e-02	2.596235427522594619e-01	9.614745443276334624e-01
6.274182788525683563e+00	-8.285407997520138901e-02	2.625160024132072722e-01	9.613639008764850447e-01
6.284189459639759612e+00	-7.527138712950835753e-02	2.651923377291928730e-01	9.612529543722221348e-01
6.294196130753835661e+00	-6.760369892870855824e-02	2.676497050094354124e-01	9.611417040684058222e-01
6.304202801867911710e+00	-5.985734030027254488e-02	2.698854407108400855e-01	9.610301492172308446e-01
6.314209472981987759e+00	-5.203871876004685648e-02	2.718970641281439615e-01	9.609182890695280310e-01
6.324216144096063807e+00	-4.415431912029318950e-02	2.736822799331195544e-01	9.608061228747623028e-01
6.334222815210139856e+00	-3.621069812018479217e-02	2.752389805603552286e-01	9.606936498810353386e-01
6.344229486324215905e+00	-2.821447898321691877e-02	2.765652484372543851e-01	9.605808693350839089e-01
6.354236157438291954e+00	-2.017234590606021769e-02	2.776593580560303698e-01	9.604677804822812082e-01
6.364242828552368003e+00	-1.209103848345278315e-02	2.785197778856015605e-01	9.603543825666370770e-01
6.374249499666444052e+00	-3.977346073790528902e-03	2.791451721214281423e-01	9.602406748307987794e-01
6.384256170780520101e+00	4.161897889864885243e-03	2.795344022714652543e-01	9.601266565160500033e-01
6.394262841894596150e+00	1.231982163858551943e-02	2.796865285765487430e-01	9.600123268623133033e-01
6.404269513008672199e+00	2.048952085135742271e-02	2.796008112636642617e-01	9.598976851081487682e-01
6.414276184122748248e+00	2.866406447896735488e-02	2.792767116306963393e-01	9.597827304907555757e-01
6.424282855236824297e+00	3.683650060307822743e-02	2.787138929613925398e-01	9.596674622459723247e-01
6.434289526350900346e+00	4.499986232553612048e-02	2.779122212694241090e-01	9.595518796082771473e-01
6.444296197464976395e+00	5.314717368291678457e-02	2.768717658705684981e-01	9.594359818107882631e-01
6.454302868579052443e+00	6.127145558128854058e-02	2.755927997821855380e-01	9.593197680852648679e-01
6.464309539693128492e+00	6.936573174614205084e-02	2.740757999493058650e-01	9.592032376621080214e-01
6.474316210807204541e+00	7.742303468241498732e-02	2.723214472967975253e-01	9.590863897703599816e-01
6.484322881921280590e+00	8.543641163952207795e-02	2.703306266072274533e-01	9.589692236377067580e-01
6.494329553035356639e+00	9.339893057628689821e-02	2.681044262241805698e-01	9.588517384904763352e-01
6.504336224149432688e+00	1.013036861206634137e-01	2.656441375809514560e-01	9.587339335536417817e-01
6.514342895263508737e+00	1.091438055191295275e-01	2.629512545546721647e-01	9.586158080508199175e-01
6.524349566377584786e+00	1.169124545706354268e-01	2.600274726460905517e-01	9.584973612042737567e-01
6.534356237491660835e+00	1.246028435399929024e-01	2.568746879853627818e-01	9.583785922349113973e-01
6.544362908605736884e+00	1.322082330456008648e-01	2.534949961643756522e-01	9.582595003622887964e-01
6.554369579719812933e+00	1.397219399164142950e-01	2.498906908962618134e-01	9.581400848046087715e-01
6.564376250833888982e+00	1.471373430130825666e-01	2.460642625029230701e-01	9.580203447787228876e-01
6.574382921947965031e+00	1.544478890082028322e-01	2.420183962315244908e-01	9.579002795001317905e-01
6.584389593062041079e+00	1.616470981206624968e-01	2.377559704010712149e-01	9.577798881829864275e-01
6.594396264176117128e+00	1.687285697990729694e-01	2.332800543803278670e-01	9.576591700400882701e-01
6.604402935290193177e+00	1.756859883493340491e-01	2.285939063984876174e-01	9.575381242828909789e-01
6.614409606404269226e+00	1.825131285014049420e-01	2.237009711901431774e-01	9.574167501215009590e-01
6.624416277518345275e+00	1.892038609104037816e-01	2.186048774762580915e-01	9.572950467646779149e-01
6.634422948632421324e+00	1.957521575872035735e-01	2.133094352829799922e-01	9.571730134198366269e-01
6.644429619746497373e+00	2.021520972537452221e-01	2.078186331002795928e-01	9.570506492930475062e-01
6.654436290860573422e+00	2.083978706183438612e-01	2.021366348825404113e-01	9.569279535890372612e-01
6.664442961974649471e+00	2.144837855663264403e-01	1.962677768933639433e-01	9.568049255111905627e-01
6.674449633088725520e+00	2.204042722614008021e-01	1.902165643969915276e-01	9.566815642615507098e-01
6.684456304202801569e+00	2.261538881532269840e-01	1.839876681988810436e-01	9.565578690408207407e-01
6.694462975316877618e+00	2.317273228867329227e-01	1.775859210381099396e-01	9.564338390483650976e-01
6.704469646430953667e+00	2.371194031087933973e-01	1.710163138344072131e-01	9.563094734822097376e-01
6.714476317545029715e+00	2.423250971679716537e-01	1.642839917927477189e-01	9.561847715390439095e-01
6.724482988659105764e+00	2.473395197031071358e-01	1.573942503685681338e-01	9.560597324142214859e-01
6.734489659773181813e+00	2.521579361166207955e-01	1.503525310967894768e-01	9.559343553017619621e-01
6.744496330887257862e+00	2.567757669285007371e-01	1.431644172879528443e-01	9.558086393943513448e-01
6.754503002001333911e+00	2.611885920070270983e-01	1.358356295948951187e-01	9.556825838833441500e-01
6.764509673115409960e+00	2.653921546723929659e-01	1.283720214535073456e-01	9.555561879587640695e-01
6.774516344229486009e+00	2.693823656694805391e-01	1.207795744012335054e-01	9.554294508093055249e-01
6.784523015343562058e+00	2.731553070061584765e-01	1.130643932770774990e-01	9.553023716223348893e-01
6.794529686457638107e+00	2.767072356535732469e-01	1.052327013069946776e-01	9.551749495838921522e-01
6.804536357571714156e+00	2.800345871050214930e-01	9.729083507864849656e-02	9.550471838786915857e-01
6.814543028685790205e+00	2.831339787901046567e-01	8.924523940961498480e-02	9.549190736901244092e-01
6.824549699799866254e+00	2.860022133409852452e-01	8.110246211321524290e-02	9.547906182002585673e-01
6.834556370913942303e+00	2.886362817076857934e-01	7.286914866625146536e-02	9.546618165898421715e-01
6.844563042028018351e+00	2.910333661194950405e-01	6.455203678301262016e-02	9.545326680383028339e-01
6.854569713142094400e+00	2.931908428896740082e-01	5.615795090000406942e-02	9.544031717237507761e-01
6.864576384256170449e+00	2.951062850607809596e-01	4.769379657593880717e-02	9.542733268229800503e-01
6.874583055370246498e+00	2.967774648880694977e-01	3.916655481160837698e-02	9.541431325114697604e-01
6.884589726484322547e+00	2.982023561585462335e-01	3.058327629432781511e-02	9.540125879633856165e-01
6.894596397598398596e+00	2.993791363434110120e-01	2.195107557172120902e-02	9.538816923515820445e-01
6.904603068712474645e+00	3.003061885817422949e-01	1.327712515968288397e-02	9.537504448476032959e-01
6.914609739826550694e+00	3.009821034934305750e-01	4.568649589413685541e-03	9.536188446216860015e-01
6.924616410940626743e+00	3.014056808195036408e-01	-4.167080601508174088e-03	9.534868908427593936e-01
6.934623082054702792e+00	3.015759308881362233e-01	-1.292275492900588942e-02	9.533545826784486366e-01
6.944629753168778841e+00	3.014920759047771126e-01	-2.169102906826506083e-02	9.532219192950757147e-01
6.954636424282854890e+00	3.011535510649792635e-01	-3.046453100026172076e-02	9.530888998576612092e-01
6.964643095396930939e+00	3.005600054886649053e-01	-3.923586719389910576e-02	9.529555235299265181e-01
6.974649766511006987e+00	2.997113029747086599e-01	-4.799762881855585556e-02	9.528217894742955218e-01
6.984656437625083036e+00	2.986075225748732742e-01	-5.674239798181382466e-02	9.526876968518960265e-01
6.994663108739159085e+00	2.972489589862868931e-01	-6.546275398710385551e-02	9.525532448225624282e-01
7.004669779853235134e+00	2.956361227618004017e-01	-7.415127960598176526e-02	9.524184325448374899e-01
7.014676450967311183e+00	2.937697403377221850e-01	-8.280056735972625426e-02	9.522832591759736731e-01
7.024683122081387232e+00	2.916507538785802489e-01	-9.140322580493338844e-02	9.521477238719359137e-01
7.034689793195463281e+00	2.892803209387169172e-01	-9.995188581777057768e-02	9.520118257874028433e-01
7.044696464309539330e+00	2.866598139406796308e-01	-1.084392068715452906e-01	9.518755640757697867e-01
7.054703135423615379e+00	2.837908194705244802e-01	-1.168578833022408670e-01	9.517389378891504270e-01
7.064709806537691428e+00	2.806751373903076940e-01	-1.252006505566732875e-01	9.516019463783781385e-01
7.074716477651767477e+00	2.773147797681967952e-01	-1.334602914179295607e-01	9.514645886930096497e-01
7.084723148765843526e+00	2.737119696267866775e-01	-1.416296422027581992e-01	9.513268639813258210e-01
7.094729819879919575e+00	2.698691395103656743e-01	-1.497015989255986723e-01	9.511887713903344199e-01
7.104736490993995623e+00	2.657889298720288451e-01	-1.576691234239560868e-01	9.510503100657731190e-01
7.114743162108071672e+00	2.614741872816920831e-01	-1.655252494398514740e-01	9.509114791521099397e-01
7.124749833222147721e+00	2.569279624562160746e-01	-1.732630886521088764e-01	9.507722777925473601e-01
7.134756504336223770e+00	2.521535081129998579e-01	-1.808758366542713714e-01	9.506327051290233143e-01
7.144763175450299819e+00	2.471542766485591291e-01	-1.883567788729786641e-01	9.504927603022147453e-01
7.154769846564375868e+00	2.419339176437535210e-01	-1.956992964216798803e-01	9.503524424515387148e-01
7.164776517678451917e+00	2.364962751974794553e-01	-2.028968718846032304e-01	9.502117507151556230e-01
7.174783188792527966e+00	2.308453850907925264e-01	-2.099430950259548179e-01	9.500706842299717625e-01
7.184789859906604015e+00	2.249854717835710893e-01	-2.168316684193751231e-01	9.499292421316412049e-01
7.194796531020680064e+00	2.189209452459794925e-01	-2.235564129927417598e-01	9.497874235545686883e-01
7.204803202134756113e+00	2.126563976271322320e-01	-2.301112734834713514e-01	9.496452276319119479e-01
7.214809873248832162e+00	2.061965997635037129e-01	-2.364903237995425456e-01	9.495026534955850472e-01
7.224816544362908211e+00	1.995464975297674137e-01	-2.426877722815335148e-01	9.493597002762594883e-01
7.234823215476984259e+00	1.927112080348878098e-01	-2.486979668610466709e-01	9.492163671033679861e-01
7.244829886591060308e+00	1.856960156664232142e-01	-2.545154001109719011e-01	9.490726531051073556e-01
7.254836557705136357e+00	1.785063679861316199e-01	-2.601347141831259480e-01	9.489285574084400654e-01
7.264843228819212406e+00	1.711478714801036027e-01	-2.655507056288944345e-01	9.487840791390980133e-01
7.274849899933288455e+00	1.636262871667736041e-01	-2.707583300985950681e-01	9.486392174215846351e-01
7.284856571047364504e+00	1.559475260662879503e-01	-2.757527069153783983e-01	9.484939713791784577e-01
7.294863242161440553e+00	1.481176445348303949e-01	-2.805291235195809807e-01	9.483483401339348751e-01
7.304869913275516602e+00	1.401428394676266509e-01	-2.850830397795514615e-01	9.482023228066895904e-01
7.314876584389592651e+00	1.320294433744662876e-01	-2.894100921650767932e-01	9.480559185170620573e-01
7.324883255503668700e+00	1.237839193316942615e-01	-2.935060977796459247e-01	9.479091263834575898e-01
7.334889926617744749e+00	1.154128558147359540e-01	-2.973670582479038815e-01	9.477619455230700263e-01
7.344896597731820798e+00	1.069229614153263952e-01	-3.009891634547662287e-01	9.476143750518861708e-01
7.354903268845896847e+00	9.832105944771848960e-02	-3.043687951327830876e-01	9.474664140846873472e-01
7.364909939959972895e+00	8.961408244824636826e-02	-3.075025302944688343e-01	9.473180617350532851e-01
7.374916611074048944e+00	8.080906657271633153e-02	-3.103871445064365076e-01	9.471693171153650059e-01
7.384923282188124993e+00	7.191314589619134112e-02	-3.130196150023086821e-01	9.470201793368079324e-01
