t	Mz
3.669467787114846402e+01	9.999992604548806341e+00
3.670468187274909866e+01	9.999992626654972128e+00
3.671468587434974040e+01	9.999992648695060993e+00
3.672468987595038215e+01	9.999992670669268335e+00
3.673469387755102389e+01	9.999992692577791331e+00
3.674469787915166563e+01	9.999992714420827156e+00
3.675470188075230027e+01	9.999992736198571208e+00
3.676470588235294201e+01	9.999992757911218888e+00
3.677470988395358376e+01	9.999992779558963818e+00
3.678471388555422550e+01	9.999992801142001397e+00
3.679471788715486014e+01	9.999992822660523473e+00
3.680472188875550188e+01	9.999992844114725443e+00
3.681472589035614362e+01	9.999992865504797379e+00
3.682472989195678537e+01	9.999992886830931127e+00
3.683473389355742711e+01	9.999992908093318533e+00
3.684473789515806175e+01	9.999992929292149668e+00
3.685474189675870349e+01	9.999992950427614602e+00
3.686474589835934523e+01	9.999992971499903405e+00
3.687474989995998698e+01	9.999992992509204370e+00
3.688475390156062872e+01	9.999993013455705793e+00
3.689475790316126336e+01	9.999993034339594189e+00
3.690476190476190510e+01	9.999993055161057853e+00
3.691476590636254684e+01	9.999993075920283303e+00
3.692476990796318859e+01	9.999993096617458832e+00
3.693477390956383033e+01	9.999993117252765629e+00
3.694477791116446497e+01	9.999993137826390210e+00
3.695478191276510671e+01	9.999993158338519095e+00
3.696478591436574845e+01	9.999993178789335246e+00
3.697478991596639020e+01	9.999993199179019854e+00
3.698479391756702483e+01	9.999993219507755882e+00
3.699479791916766658e+01	9.999993239775726295e+00
3.700480192076830832e+01	9.999993259983114058e+00
3.701480592236895006e+01	9.999993280130100359e+00
3.702480992396959181e+01	9.999993300216864611e+00
3.703481392557022644e+01	9.999993320243584449e+00
3.704481792717086819e+01	9.999993340210442838e+00
3.705482192877150993e+01	9.999993360117617414e+00
3.706482593037215167e+01	9.999993379965287588e+00
3.707482993197279342e+01	9.999993399753629220e+00
3.708483393357342806e+01	9.999993419482821722e+00
3.709483793517406980e+01	9.999993439153040953e+00
3.710484193677471154e+01	9.999993458764462773e+00
3.711484593837535328e+01	9.999993478317263040e+00
3.712484993997599503e+01	9.999993497811617615e+00
3.713485394157662967e+01	9.999993517247700581e+00
3.714485794317727141e+01	9.999993536625687796e+00
3.715486194477791315e+01	9.999993555945749790e+00
3.716486594637855490e+01	9.999993575208062424e+00
3.717486994797919664e+01	9.999993594412796227e+00
3.718487394957983128e+01	9.999993613560125283e+00
3.719487795118047302e+01	9.999993632650220121e+00
3.720488195278111476e+01	9.999993651683253049e+00
3.721488595438175651e+01	9.999993670659392819e+00
3.722488995598239114e+01	9.999993689578809963e+00
3.723489395758303289e+01	9.999993708441675011e+00
3.724489795918367463e+01	9.999993727248156716e+00
3.725490196078431637e+01	9.999993745998420280e+00
3.726490596238495812e+01	9.999993764692639786e+00
3.727490996398559275e+01	9.999993783330978658e+00
3.728491396558623450e+01	9.999993801913605651e+00
3.729491796718687624e+01	9.999993820440685965e+00
3.730492196878751798e+01	9.999993838912384803e+00
3.731492597038815973e+01	9.999993857328870916e+00
3.732492997198879436e+01	9.999993875690307732e+00
3.733493397358943611e+01	9.999993893996858674e+00
3.734493797519007785e+01	9.999993912248688943e+00
3.735494197679071959e+01	9.999993930445963741e+00
3.736494597839136134e+01	9.999993948588841164e+00
3.737494997999199597e+01	9.999993966677489965e+00
3.738495398159263772e+01	9.999993984712066464e+00
3.739495798319327946e+01	9.999994002692737638e+00
3.740496198479392120e+01	9.999994020619659807e+00
3.741496598639455584e+01	9.999994038492996395e+00
3.742496998799519758e+01	9.999994056312909052e+00
3.743497398959583933e+01	9.999994074079554096e+00
3.744497799119648107e+01	9.999994091793091400e+00
3.745498199279712281e+01	9.999994109453680835e+00
3.746498599439775745e+01	9.999994127061480498e+00
3.747498999599839919e+01	9.999994144616648484e+00
3.748499399759904094e+01	9.999994162119341112e+00
3.749499799919968268e+01	9.999994179569714703e+00
3.750500200080032442e+01	9.999994196967929128e+00
3.751500600240095906e+01	9.999994214314135377e+00
3.752501000400160081e+01	9.999994231608493322e+00
3.753501400560224255e+01	9.999994248851153955e+00
3.754501800720288429e+01	9.999994266042275370e+00
3.755502200880352603e+01	9.999994283182008559e+00
3.756502601040416067e+01	9.999994300270509839e+00
3.757503001200480242e+01	9.999994317307930203e+00
3.758503401360544416e+01	9.999994334294424192e+00
3.759503801520608590e+01	9.999994351230142797e+00
3.760504201680672764e+01	9.999994368115238785e+00
3.761504601840736228e+01	9.999994384949861370e+00
3.762505002000800403e+01	9.999994401734163318e+00
3.763505402160864577e+01	9.999994418468293844e+00
3.764505802320928751e+01	9.999994435152405714e+00
3.765506202480992215e+01	9.999994451786644589e+00
3.766506602641056389e+01	9.999994468371163236e+00
3.767507002801120564e+01	9.999994484906107317e+00
3.768507402961184738e+01	9.999994501391626045e+00
3.769507803121248912e+01	9.999994517827866858e+00
3.770508203281312376e+01	9.999994534214977193e+00
3.771508603441376550e+01	9.999994550553104489e+00
3.772509003601440725e+01	9.999994566842394406e+00
3.773509403761504899e+01	9.999994583082994382e+00
3.774509803921569073e+01	9.999994599275048301e+00
3.775510204081632537e+01	9.999994615418700050e+00
3.776510604241696711e+01	9.999994631514098842e+00
3.777511004401760886e+01	9.999994647561383232e+00
3.778511404561825060e+01	9.999994663560702435e+00
3.779511804721889234e+01	9.999994679512196782e+00
3.780512204881952698e+01	9.999994695416010160e+00
3.781512605042016872e+01	9.999994711272282899e+00
3.782513005202081047e+01	9.999994727081160661e+00
3.783513405362145221e+01	9.999994742842782003e+00
3.784513805522208685e+01	9.999994758557290808e+00
3.785514205682272859e+01	9.999994774224825633e+00
3.786514605842337033e+01	9.999994789845528587e+00
3.787515006002401208e+01	9.999994805419540000e+00
3.788515406162465382e+01	9.999994820946996654e+00
3.789515806322528846e+01	9.999994836428040657e+00
3.790516206482593020e+01	9.999994851862808787e+00
3.791516606642657194e+01	9.999994867251439601e+00
3.792517006802721369e+01	9.999994882594073431e+00
3.793517406962785543e+01	9.999994897890843504e+00
3.794517807122849007e+01	9.999994913141890152e+00
3.795518207282913181e+01	9.999994928347350154e+00
3.796518607442977356e+01	9.999994943507356737e+00
3.797519007603041530e+01	9.999994958622050234e+00
3.798519407763105704e+01	9.999994973691562095e+00
3.799519807923169168e+01	9.999994988716029098e+00
3.800520208083233342e+01	9.999995003695588025e+00
3.801520608243297517e+01	9.999995018630368548e+00
3.802521008403361691e+01	9.999995033520505672e+00
3.803521408563425865e+01	9.999995048366136174e+00
3.804521808723489329e+01	9.999995063167389731e+00
3.805522208883553503e+01	9.999995077924401343e+00
3.806522609043617678e+01	9.999995092637300687e+00
3.807523009203681852e+01	9.999995107306222764e+00
3.808523409363745316e+01	9.999995121931295472e+00
3.809523809523809490e+01	9.999995136512652039e+00
3.810524209683873664e+01	9.999995151050423914e+00
3.811524609843937839e+01	9.999995165544738995e+00
3.812525010004002013e+01	9.999995179995728734e+00
3.813525410164065477e+01	9.999995194403521026e+00
3.814525810324129651e+01	9.999995208768247323e+00
3.815526210484193825e+01	9.999995223090035523e+00
3.816526610644258000e+01	9.999995237369013523e+00
3.817527010804322174e+01	9.999995251605310997e+00
3.818527410964385638e+01	9.999995265799052291e+00
3.819527811124449812e+01	9.999995279950367078e+00
3.820528211284513986e+01	9.999995294059381479e+00
3.821528611444578161e+01	9.999995308126221616e+00
3.822529011604642335e+01	9.999995322151013610e+00
3.823529411764705799e+01	9.999995336133883583e+00
3.824529811924769973e+01	9.999995350074957656e+00
3.825530212084834147e+01	9.999995363974358398e+00
3.826530612244898322e+01	9.999995377832211929e+00
3.827531012404961785e+01	9.999995391648642595e+00
3.828531412565025960e+01	9.999995405423774741e+00
3.829531812725090134e+01	9.999995419157729160e+00
3.830532212885154308e+01	9.999995432850631971e+00
3.831532613045218483e+01	9.999995446502603968e+00
3.832533013205281947e+01	9.999995460113769497e+00
3.833533413365346121e+01	9.999995473684247571e+00
3.834533813525410295e+01	9.999995487214160761e+00
3.835534213685474469e+01	9.999995500703633411e+00
3.836534613845538644e+01	9.999995514152782761e+00
3.837535014005602108e+01	9.999995527561729602e+00
3.838535414165666282e+01	9.999995540930596505e+00
3.839535814325730456e+01	9.999995554259502484e+00
3.840536214485794630e+01	9.999995567548563002e+00
3.841536614645858805e+01	9.999995580797904182e+00
3.842537014805922269e+01	9.999995594007639710e+00
3.843537414965986443e+01	9.999995607177888601e+00
3.844537815126050617e+01	9.999995620308769873e+00
3.845538215286114792e+01	9.999995633400402539e+00
3.846538615446178966e+01	9.999995646452900289e+00
3.847539015606242430e+01	9.999995659466382136e+00
3.848539415766306604e+01	9.999995672440967098e+00
3.849539815926370778e+01	9.999995685376767085e+00
3.850540216086434953e+01	9.999995698273899336e+00
3.851540616246498416e+01	9.999995711132481091e+00
3.852541016406562591e+01	9.999995723952627813e+00
3.853541416566626765e+01	9.999995736734451413e+00
3.854541816726690939e+01	9.999995749478069129e+00
3.855542216886755114e+01	9.999995762183592873e+00
3.856542617046818577e+01	9.999995774851139885e+00
3.857543017206882752e+01	9.999995787480820297e+00
3.858543417366946926e+01	9.999995800072749574e+00
3.859543817527011100e+01	9.999995812627037850e+00
3.860544217687075275e+01	9.999995825143800587e+00
3.861544617847138738e+01	9.999995837623149697e+00
3.862545018007202913e+01	9.999995850065193537e+00
3.863545418167267087e+01	9.999995862470047570e+00
3.864545818327331261e+01	9.999995874837821930e+00
3.865546218487395436e+01	9.999995887168626751e+00
3.866546618647458899e+01	9.999995899462573945e+00
3.867547018807523074e+01	9.999995911719771868e+00
3.868547418967587248e+01	9.999995923940330655e+00
3.869547819127651422e+01	9.999995936124360441e+00
3.870548219287714886e+01	9.999995948271971358e+00
3.871548619447779060e+01	9.999995960383269988e+00
3.872549019607843235e+01	9.999995972458366467e+00
3.873549419767907409e+01	9.999995984497369150e+00
3.874549819927971583e+01	9.999995996500384621e+00
3.875550220088035047e+01	9.999996008467521236e+00
3.876550620248099221e+01	9.999996020398887353e+00
3.877551020408163396e+01	9.999996032294587778e+00
3.878551420568227570e+01	9.999996044154730868e+00
3.879551820728291744e+01	9.999996055979419651e+00
3.880552220888355208e+01	9.999996067768766039e+00
3.881552621048419383e+01	9.999996079522869508e+00
3.882553021208483557e+01	9.999996091241840190e+00
3.883553421368547731e+01	9.999996102925779340e+00
3.884553821528611905e+01	9.999996114574795314e+00
3.885554221688675369e+01	9.999996126188989365e+00
3.886554621848739544e+01	9.999996137768466298e+00
3.887555022008803718e+01	9.999996149313330918e+00
3.888555422168867892e+01	9.999996160823686253e+00
3.889555822328932067e+01	9.999996172299635333e+00
3.890556222488995530e+01	9.999996183741281186e+00
3.891556622649059705e+01	9.999996195148725064e+00
3.892557022809123879e+01	9.999996206522069997e+00
3.893557422969188053e+01	9.999996217861419012e+00
3.894557823129251517e+01	9.999996229166875139e+00
3.895558223289315691e+01	9.999996240438534301e+00
3.896558623449379866e+01	9.999996251676503078e+00
3.897559023609444040e+01	9.999996262880877396e+00
3.898559423769508214e+01	9.999996274051762057e+00
3.899559823929571678e+01	9.999996285189254763e+00
3.900560224089635852e+01	9.999996296293454989e+00
3.901560624249700027e+01	9.999996307364463988e+00
3.902561024409764201e+01	9.999996318402379458e+00
3.903561424569828375e+01	9.999996329407300877e+00
3.904561824729891839e+01	9.999996340379327719e+00
3.905562224889956013e+01	9.999996351318555909e+00
3.906562625050020188e+01	9.999996362225086699e+00
3.907563025210084362e+01	9.999996373099014235e+00
3.908563425370148536e+01	9.999996383940439770e+00
3.909563825530212000e+01	9.999996394749457451e+00
3.910564225690276174e+01	9.999996405526164978e+00
3.911564625850340349e+01	9.999996416270660049e+00
3.912565026010404523e+01	9.999996426983038589e+00
3.913565426170467987e+01	9.999996437663394744e+00
3.914565826330532161e+01	9.999996448311826214e+00
3.915566226490596335e+01	9.999996458928428922e+00
3.916566626650660510e+01	9.999996469513295239e+00
3.917567026810724684e+01	9.999996480066521087e+00
3.918567426970788148e+01	9.999996490588204168e+00
3.919567827130852322e+01	9.999996501078435074e+00
3.920568227290916496e+01	9.999996511537307953e+00
3.921568627450980671e+01	9.999996521964920504e+00
3.922569027611044845e+01	9.999996532361361545e+00
3.923569427771108309e+01	9.999996542726725224e+00
3.924569827931172483e+01	9.999996553061105686e+00
3.925570228091236658e+01	9.999996563364595303e+00
3.926570628251300832e+01	9.999996573637286446e+00
3.927571028411365006e+01	9.999996583879269707e+00
3.928571428571428470e+01	9.999996594090639235e+00
3.929571828731492644e+01	9.999996604271483847e+00
3.930572228891556819e+01	9.999996614421897689e+00
3.931572629051620993e+01	9.999996624541971357e+00
3.932573029211685167e+01	9.999996634631791892e+00
3.933573429371748631e+01	9.999996644691453440e+00
3.934573829531812805e+01	9.999996654721044820e+00
3.935574229691876980e+01	9.999996664720658401e+00
3.936574629851941154e+01	9.999996674690379450e+00
3.937575030012004618e+01	9.999996684630298560e+00
3.938575430172068792e+01	9.999996694540506326e+00
3.939575830332132966e+01	9.999996704421091565e+00
3.940576230492197141e+01	9.999996714272143095e+00
3.941576630652261315e+01	9.999996724093746181e+00
3.942577030812324779e+01	9.999996733885991418e+00
3.943577430972388953e+01	9.999996743648967623e+00
3.944577831132453127e+01	9.999996753382760062e+00
3.945578231292517302e+01	9.999996763087455776e+00
3.946578631452581476e+01	9.999996772763141806e+00
3.947579031612644940e+01	9.999996782409906970e+00
3.948579431772709114e+01	9.999996792027836534e+00
3.949579831932773288e+01	9.999996801617015763e+00
3.950580232092837463e+01	9.999996811177531697e+00
3.951580632252901637e+01	9.999996820709469603e+00
3.952581032412965101e+01	9.999996830212916521e+00
3.953581432573029275e+01	9.999996839687955941e+00
3.954581832733093449e+01	9.999996849134671351e+00
3.955582232893157624e+01	9.999996858553149792e+00
3.956582633053221798e+01	9.999996867943472978e+00
3.957583033213285262e+01	9.999996877305729726e+00
3.958583433373349436e+01	9.999996886639999971e+00
3.959583833533413610e+01	9.999996895946368980e+00
3.960584233693477785e+01	9.999996905224918464e+00
3.961584633853541249e+01	9.999996914475733689e+00
3.962585034013605423e+01	9.999996923698898144e+00
3.963585434173669597e+01	9.999996932894491763e+00
3.964585834333733771e+01	9.999996942062598038e+00
3.965586234493797946e+01	9.999996951203300455e+00
3.966586634653861410e+01	9.999996960316678951e+00
3.967587034813925584e+01	9.999996969402815239e+00
3.968587434973989758e+01	9.999996978461792807e+00
3.969587835134053933e+01	9.999996987493691591e+00
3.970588235294118107e+01	9.999996996498593305e+00
3.971588635454181571e+01	9.999997005476576106e+00
3.972589035614245745e+01	9.999997014427723485e+00
3.973589435774309919e+01	9.999997023352113601e+00
3.974589835934374094e+01	9.999997032249828166e+00
3.975590236094438268e+01	9.999997041120945340e+00
3.976590636254501732e+01	9.999997049965546836e+00
3.977591036414565906e+01	9.999997058783709036e+00
3.978591436574630080e+01	9.999997067575511878e+00
3.979591836734694255e+01	9.999997076341035296e+00
3.980592236894757718e+01	9.999997085080355674e+00
3.981592637054821893e+01	9.999997093793554725e+00
3.982593037214886067e+01	9.999997102480708833e+00
3.983593437374950241e+01	9.999997111141894379e+00
3.984593837535014416e+01	9.999997119777191301e+00
3.985594237695077879e+01	9.999997128386674206e+00
3.986594637855142054e+01	9.999997136970423028e+00
3.987595038015206228e+01	9.999997145528514153e+00
3.988595438175270402e+01	9.999997154061022187e+00
3.989595838335334577e+01	9.999997162568027065e+00
3.990596238495398040e+01	9.999997171049601619e+00
3.991596638655462215e+01	9.999997179505824008e+00
3.992597038815526389e+01	9.999997187936768839e+00
3.993597438975590563e+01	9.999997196342512495e+00
3.994597839135654738e+01	9.999997204723129585e+00
3.995598239295718201e+01	9.999997213078696490e+00
3.996598639455782376e+01	9.999997221409287818e+00
3.997599039615846550e+01	9.999997229714976399e+00
3.998599439775910724e+01	9.999997237995838617e+00
3.999599839935974899e+01	9.999997246251947303e+00
4.000600240096038362e+01	9.999997254483378839e+00
4.001600640256102537e+01	9.999997262690204280e+00
4.002601040416166711e+01	9.999997270872496458e+00
4.003601440576230885e+01	9.999997279030331754e+00
4.004601840736294349e+01	9.999997287163783000e+00
4.005602240896358524e+01	9.999997295272919473e+00
4.006602641056422698e+01	9.999997303357819334e+00
4.007603041216486872e+01	9.999997311418550083e+00
4.008603441376551046e+01	9.999997319455186329e+00
4.009603841536614510e+01	9.999997327467800901e+00
4.010604241696678685e+01	9.999997335456463077e+00
4.011604641856742859e+01	9.999997343421245688e+00
4.012605042016807033e+01	9.999997351362221565e+00
4.013605442176871207e+01	9.999997359279459985e+00
4.014605842336934671e+01	9.999997367173033780e+00
4.015606242496998846e+01	9.999997375043010450e+00
4.016606642657063020e+01	9.999997382889462827e+00
4.017607042817127194e+01	9.999997390712461964e+00
4.018607442977191369e+01	9.999997398512075364e+00
4.019607843137254832e+01	9.999997406288374080e+00
4.020608243297319007e+01	9.999997414041429167e+00
4.021608643457383181e+01	9.999997421771309902e+00
4.022609043617447355e+01	9.999997429478083788e+00
4.023609443777510819e+01	9.999997437161820102e+00
4.024609843937574993e+01	9.999997444822589898e+00
4.025610244097639168e+01	9.999997452460458902e+00
4.026610644257703342e+01	9.999997460075498168e+00
4.027611044417767516e+01	9.999997467667775197e+00
4.028611444577830980e+01	9.999997475237357492e+00
4.029611844737895154e+01	9.999997482784312552e+00
4.030612244897959329e+01	9.999997490308707881e+00
4.031612645058023503e+01	9.999997497810612757e+00
4.032613045218087677e+01	9.999997505290092903e+00
4.033613445378151141e+01	9.999997512747215822e+00
4.034613845538215315e+01	9.999997520182047239e+00
4.035614245698279490e+01	9.999997527594654656e+00
4.036614645858343664e+01	9.999997534985105574e+00
4.037615046018407838e+01	9.999997542353465718e+00
4.038615446178471302e+01	9.999997549699799038e+00
4.039615846338535476e+01	9.999997557024173034e+00
4.040616246498599651e+01	9.999997564326655208e+00
4.041616646658663825e+01	9.999997571607305957e+00
4.042617046818727999e+01	9.999997578866196335e+00
4.043617446978791463e+01	9.999997586103386737e+00
4.044617847138855637e+01	9.999997593318946443e+00
4.045618247298919812e+01	9.999997600512935847e+00
4.046618647458983986e+01	9.999997607685422452e+00
4.047619047619047450e+01	9.999997614836466653e+00
4.048619447779111624e+01	9.999997621966137729e+00
4.049619847939175799e+01	9.999997629074496075e+00
4.050620248099239973e+01	9.999997636161605641e+00
4.051620648259304147e+01	9.999997643227532151e+00
4.052621048419367611e+01	9.999997650272337779e+00
4.053621448579431785e+01	9.999997657296084697e+00
4.054621848739495960e+01	9.999997664298835076e+00
4.055622248899560134e+01	9.999997671280654643e+00
4.056622649059624308e+01	9.999997678241603793e+00
4.057623049219687772e+01	9.999997685181744700e+00
4.058623449379751946e+01	9.999997692101141311e+00
4.059623849539816121e+01	9.999997698999855800e+00
4.060624249699880295e+01	9.999997705877946785e+00
4.061624649859944469e+01	9.999997712735478217e+00
4.062625050020007933e+01	9.999997719572512267e+00
4.063625450180072107e+01	9.999997726389109332e+00
4.064625850340136282e+01	9.999997733185329807e+00
4.065626250500200456e+01	9.999997739961235865e+00
4.066626650660263920e+01	9.999997746716887903e+00
4.067627050820328094e+01	9.999997753452344540e+00
4.068627450980392268e+01	9.999997760167669725e+00
4.069627851140456443e+01	9.999997766862920301e+00
4.070628251300520617e+01	9.999997773538158441e+00
4.071628651460584081e+01	9.999997780193442765e+00
4.072629051620648255e+01	9.999997786828833668e+00
4.073629451780712429e+01	9.999997793444389771e+00
4.074629851940776604e+01	9.999997800040171470e+00
4.075630252100840778e+01	9.999997806616235607e+00
4.076630652260904242e+01	9.999997813172644356e+00
4.077631052420968416e+01	9.999997819709456337e+00
4.078631452581032590e+01	9.999997826226726616e+00
4.079631852741096765e+01	9.999997832724515590e+00
4.080632252901160939e+01	9.999997839202881877e+00
4.081632653061224403e+01	9.999997845661884099e+00
4.082633053221288577e+01	9.999997852101579099e+00
4.083633453381352751e+01	9.999997858522023719e+00
4.084633853541416926e+01	9.999997864923276580e+00
4.085634253701481100e+01	9.999997871305396302e+00
4.086634653861544564e+01	9.999997877668437951e+00
4.087635054021608738e+01	9.999997884012458371e+00
4.088635454181672912e+01	9.999997890337517958e+00
4.089635854341737087e+01	9.999997896643668227e+00
4.090636254501800551e+01	9.999997902930971350e+00
4.091636654661864725e+01	9.999997909199478840e+00
4.092637054821928899e+01	9.999997915449247543e+00
4.093637454981993073e+01	9.999997921680336077e+00
4.094637855142057248e+01	9.999997927892799510e+00
4.095638255302120712e+01	9.999997934086691131e+00
4.096638655462184886e+01	9.999997940262069562e+00
4.097639055622249060e+01	9.999997946418988093e+00
4.098639455782313235e+01	9.999997952557501790e+00
4.099639855942377409e+01	9.999997958677667498e+00
4.100640256102440873e+01	9.999997964779538506e+00
4.101640656262505047e+01	9.999997970863169883e+00
4.102641056422569221e+01	9.999997976928618471e+00
4.103641456582633396e+01	9.999997982975934008e+00
4.104641856742697570e+01	9.999997989005173338e+00
4.105642256902761034e+01	9.999997995016391528e+00
4.106642657062825208e+01	9.999998001009640092e+00
4.107643057222889382e+01	9.999998006984974097e+00
4.108643457382953557e+01	9.999998012942445058e+00
4.109643857543017020e+01	9.999998018882109818e+00
4.110644257703081195e+01	9.999998024804021668e+00
4.111644657863145369e+01	9.999998030708230345e+00
4.112645058023209543e+01	9.999998036594789141e+00
4.113645458183273718e+01	9.999998042463753123e+00
4.114645858343337181e+01	9.999998048315173804e+00
4.115646258503401356e+01	9.999998054149102700e+00
4.116646658663465530e+01	9.999998059965594877e+00
4.117647058823529704e+01	9.999998065764700073e+00
4.118647458983593879e+01	9.999998071546469802e+00
4.119647859143657342e+01	9.999998077310955580e+00
4.120648259303721517e+01	9.999998083058212472e+00
4.121648659463785691e+01	9.999998088788290218e+00
4.122649059623849865e+01	9.999998094501238555e+00
4.123649459783914040e+01	9.999998100197110773e+00
4.124649859943977503e+01	9.999998105875956611e+00
4.125650260104041678e+01	9.999998111537827583e+00
4.126650660264105852e+01	9.999998117182773427e+00
4.127651060424170026e+01	9.999998122810845658e+00
4.128651460584234201e+01	9.999998128422095789e+00
4.129651860744297664e+01	9.999998134016571782e+00
4.130652260904361839e+01	9.999998139594325153e+00
4.131652661064426013e+01	9.999998145155405638e+00
4.132653061224490187e+01	9.999998150699862975e+00
4.133653461384553651e+01	9.999998156227748680e+00
4.134653861544617826e+01	9.999998161739108937e+00
4.135654261704682000e+01	9.999998167233995261e+00
4.136654661864746174e+01	9.999998172712455613e+00
4.137655062024810348e+01	9.999998178174541508e+00
4.138655462184873812e+01	9.999998183620299130e+00
4.139655862344937987e+01	9.999998189049779995e+00
4.140656262505002161e+01	9.999998194463028511e+00
4.141656662665066335e+01	9.999998199860097969e+00
4.142657062825130510e+01	9.999998205241034555e+00
4.143657462985193973e+01	9.999998210605886229e+00
4.144657863145258148e+01	9.999998215954700953e+00
4.145658263305322322e+01	9.999998221287526690e+00
4.146658663465386496e+01	9.999998226604413176e+00
4.147659063625450671e+01	9.999998231905406598e+00
4.148659463785514134e+01	9.999998237190553141e+00
4.149659863945578309e+01	9.999998242459902542e+00
4.150660264105642483e+01	9.999998247713500987e+00
4.151660664265706657e+01	9.999998252951394662e+00
4.152661064425770121e+01	9.999998258173633303e+00
4.153661464585834295e+01	9.999998263380259544e+00
4.154661864745898470e+01	9.999998268571323123e+00
4.155662264905962644e+01	9.999998273746868449e+00
4.156662665066026818e+01	9.999998278906945259e+00
4.157663065226090282e+01	9.999998284051596187e+00
4.158663465386154456e+01	9.999998289180869193e+00
4.159663865546218631e+01	9.999998294294812240e+00
4.160664265706282805e+01	9.999998299393466183e+00
4.161664665866346979e+01	9.999998304476878985e+00
4.162665066026410443e+01	9.999998309545098607e+00
4.163665466186474617e+01	9.999998314598167681e+00
4.164665866346538792e+01	9.999998319636132393e+00
4.165666266506602966e+01	9.999998324659037152e+00
4.166666666666667140e+01	9.999998329666928143e+00
4.167667066826730604e+01	9.999998334659849775e+00
4.168667466986794778e+01	9.999998339637846456e+00
4.169667867146858953e+01	9.999998344600962596e+00
4.170668267306923127e+01	9.999998349549244381e+00
4.171668667466987301e+01	9.999998354482734442e+00
4.172669067627050765e+01	9.999998359401475412e+00
4.173669467787114939e+01	9.999998364305515253e+00
4.174669867947179114e+01	9.999998369194896597e+00
4.175670268107243288e+01	9.999998374069662077e+00
4.176670668267306752e+01	9.999998378929856102e+00
4.177671068427370926e+01	9.999998383775521305e+00
4.178671468587435101e+01	9.999998388606703870e+00
4.179671868747499275e+01	9.999998393423442877e+00
4.180672268907563449e+01	9.999998398225786289e+00
4.181672669067626913e+01	9.999998403013773185e+00
4.182673069227691087e+01	9.999998407787447974e+00
4.183673469387755262e+01	9.999998412546853288e+00
4.184673869547819436e+01	9.999998417292033537e+00
4.185674269707883610e+01	9.999998422023027800e+00
4.186674669867947074e+01	9.999998426739880486e+00
4.187675070028011248e+01	9.999998431442634228e+00
4.188675470188075423e+01	9.999998436131331658e+00
4.189675870348139597e+01	9.999998440806011857e+00
4.190676270508203771e+01	9.999998445466719232e+00
4.191676670668267235e+01	9.999998450113494641e+00
4.192677070828331409e+01	9.999998454746380716e+00
4.193677470988395584e+01	9.999998459365418313e+00
4.194677871148459758e+01	9.999998463970648288e+00
4.195678271308523222e+01	9.999998468562113274e+00
4.196678671468587396e+01	9.999998473139854127e+00
4.197679071628651570e+01	9.999998477703908151e+00
4.198679471788715745e+01	9.999998482254323307e+00
4.199679871948779919e+01	9.999998486791135122e+00
4.200680272108843383e+01	9.999998491314384452e+00
4.201680672268907557e+01	9.999998495824113931e+00
4.202681072428971731e+01	9.999998500320362638e+00
4.203681472589035906e+01	9.999998504803171429e+00
4.204681872749100080e+01	9.999998509272579383e+00
4.205682272909163544e+01	9.999998513728629135e+00
4.206682673069227718e+01	9.999998518171359763e+00
4.207683073229291892e+01	9.999998522600808570e+00
4.208683473389356067e+01	9.999998527017016414e+00
4.209683873549420241e+01	9.999998531420025927e+00
4.210684273709483705e+01	9.999998535809870859e+00
4.211684673869547879e+01	9.999998540186595619e+00
4.212685074029612053e+01	9.999998544550237511e+00
4.213685474189676228e+01	9.999998548900837392e+00
4.214685874349740402e+01	9.999998553238430787e+00
4.215686274509803866e+01	9.999998557563056778e+00
4.216686674669868040e+01	9.999998561874757996e+00
4.217687074829932214e+01	9.999998566173569969e+00
4.218687474989996389e+01	9.999998570459531777e+00
4.219687875150059853e+01	9.999998574732682499e+00
4.220688275310124027e+01	9.999998578993061216e+00
4.221688675470188201e+01	9.999998583240703454e+00
4.222689075630252376e+01	9.999998587475648293e+00
4.223689475790316550e+01	9.999998591697934813e+00
4.224689875950380014e+01	9.999998595907602095e+00
4.225690276110444188e+01	9.999998600104683888e+00
4.226690676270508362e+01	9.999998604289221049e+00
4.227691076430572537e+01	9.999998608461247329e+00
4.228691476590636711e+01	9.999998612620805361e+00
4.229691876750700175e+01	9.999998616767928894e+00
4.230692276910764349e+01	9.999998620902655233e+00
4.231692677070828523e+01	9.999998625025023458e+00
4.232693077230892698e+01	9.999998629135067318e+00
4.233693477390956872e+01	9.999998633232827672e+00
4.234693877551020336e+01	9.999998637318338268e+00
4.235694277711084510e+01	9.999998641391636411e+00
4.236694677871148684e+01	9.999998645452759405e+00
4.237695078031212859e+01	9.999998649501740999e+00
4.238695478191276322e+01	9.999998653538622051e+00
4.239695878351340497e+01	9.999998657563434534e+00
4.240696278511404671e+01	9.999998661576217529e+00
4.241696678671468845e+01	9.999998665577004786e+00
4.242697078831533020e+01	9.999998669565833609e+00
4.243697478991596483e+01	9.999998673542737748e+00
4.244697879151660658e+01	9.999998677507754508e+00
4.245698279311724832e+01	9.999998681460919414e+00
4.246698679471789006e+01	9.999998685402267995e+00
4.247699079631853181e+01	9.999998689331835777e+00
4.248699479791916644e+01	9.999998693249656512e+00
4.249699879951980819e+01	9.999998697155765726e+00
4.250700280112044993e+01	9.999998701050198946e+00
4.251700680272109167e+01	9.999998704932991700e+00
